20893518,GGHB,220502,05/02/2022 08:12:00,1179-Trfc Collision-1141 Enrt,I680 S / Monument Blvd Ofr,Contra Costa FSP,,,37.960855,-122.053254,4,13,16000,680,S,R18.82,50.362,,14
20893519,GGHB,220502,05/02/2022 08:09:00,1179-Trfc Collision-1141 Enrt,I680 S / Monument Blvd Ofr,Contra Costa,,,37.960855,-122.053254,4,13,16000,680,S,R18.82,50.362,,35
20893520,LAHB,220502,05/02/2022 08:12:00,1182-Trfc Collision-No Inj,I5 S / I210 E,Newhall,,,34.320664,-118.495922,7,37,44000,5,S,R44.453,160.8,,20
20893521,LAHB,220502,05/02/2022 08:11:00,1125-Traffic Hazard,Sr180 E / Sr41 N Con,FRFSP,,,36.753438,-119.781959,6,19,27000,180,E,R0.294,34.84,,11
20893522,LAHB,220502,05/02/2022 08:08:00,1125-Traffic Hazard,Sr99 S / Merritt Dr Ofr,Visalia,,,36.454598,-119.491819,6,107,,99,S,48.91,107.3,,5
20893523,INHB,220502,05/02/2022 08:13:00,1125-Traffic Hazard,I10 E Eo / 9th St,San Bernardino FSP,,,34.065147,-117.318202,8,71,14890,10,E,R23.028,69.8,,19
20893524,INHB,220502,05/02/2022 08:11:00,1125-Traffic Hazard,I10 E Eo / 9th St,San Bernardino,,,34.065147,-117.318202,8,71,14890,10,E,R23.028,69.8,,27
20893526,GGHB,220502,05/02/2022 08:17:00,1125-Traffic Hazard,I280 N / Magdalena Ave Ofr,San Jose FSP,,,37.350371,-122.104761,4,85,,280,N,13.918,15.3,,1
20893527,GGHB,220502,05/02/2022 08:15:00,1125-Traffic Hazard,Sr24 E / Sr24 E I680 S Con,Contra Costa,,,37.897394,-122.081878,4,13,,24,E,R8.452,12.8,,9
20893528,GGHB,220502,05/02/2022 08:14:00,1125-Traffic Hazard,Sr68 W / Cdt,Monterey,,,36.578478,-121.727072,5,53,,68,W,12.996,13.2,,3
20893530,LAHB,220502,05/02/2022 08:14:00,1125-Traffic Hazard,Atwater Merced Expy Ofr / Sr99 N,Merced,,,37.329429,-120.562873,10,47,,99,N,19.754,193.1,,3
20893531,INHB,220502,05/02/2022 08:19:00,1125-Traffic Hazard,I405 S To / I55 N Con,Orange County FSP,,,33.686467,-117.871629,12,59,,405,S,8.73,8.5,,4
20893532,INHB,220502,05/02/2022 08:17:00,1125-Traffic Hazard,I405 S To / I55 N Con,Santa Ana,,,33.686467,-117.871629,12,59,,405,S,8.73,8.5,,10
20893533,INHB,220502,05/02/2022 08:18:00,1125-Traffic Hazard,I15 S No / Cantu Galleano Ranch Rd Exit 105,Riverside,,,34.008903,-117.550503,8,65,,15,S,50.617,105.1,,0
20893534,INHB,220502,05/02/2022 08:16:00,FIRE-Report of Fire,I10 W Wo / Indian Canyon   Mm 32,Indio,,,33.906558,-116.564942,8,65,,10,W,31.98,117.8,,11
20893539,GGHB,220502,05/02/2022 08:21:00,1125-Traffic Hazard,I280 S / MONTEREY BLVD OFR,San Francisco,,,37.732235,-122.432073,4,75,67000,280,S,R2.927,52.9,,7
20893541,LAHB,220502,05/02/2022 08:22:00,SIG Alert,Sr71 N / Rio Rancho Rd,Baldwin Park,,,34.031835,-117.758138,7,37,58072,71,N,R3.747,4,,89
20893543,INHB,220502,05/02/2022 08:24:00,1125-Traffic Hazard,Sr91 W / Brookhurst St Bh,Orange County FSP,,,33.854001,-117.959244,12,59,28000,91,W,1.187,19.6,,2
20893544,INHB,220502,05/02/2022 08:23:00,1125-Traffic Hazard,Sr91 W / Brookhurst St Bh,Westminster,,,33.854001,-117.959244,12,59,28000,91,W,1.187,19.6,,6
20893546,SAHB,220502,05/02/2022 08:25:00,1125-Traffic Hazard,Us50 E / Bradshaw Rd N Onr,East Sac,,,38.567371,-121.333211,3,67,,50,E,R7.966,13.6,,33
20893548,GGHB,220502,05/02/2022 08:28:00,1125-Traffic Hazard,I280 N / Sr85 N I280 N Con,San Jose,,,37.33322,-122.062289,4,85,17610,280,N,11.118,12.5,,14
20893549,GGHB,220502,05/02/2022 08:26:00,1125-Traffic Hazard,Sr24 E / Martin Luther King Ofr,Oakland,,,37.8266,-122.26726,4,1,53000,24,E,R2.047,.2,,10
20893551,LAHB,220502,05/02/2022 08:28:00,1183-Trfc Collision-Unkn Inj,I405 N / Hawthorne Blvd,LAFSP,,,33.884661,-118.352382,7,37,40886,405,N,17.628,41.4,,23
20893552,LAHB,220502,05/02/2022 08:27:00,1183-Trfc Collision-Unkn Inj,I405 N / Hawthorne Blvd,South LA,,,33.884661,-118.352382,7,37,40886,405,N,17.628,41.4,,54
20893553,LAHB,220502,05/02/2022 08:26:00,1125-Traffic Hazard,I105 E / Central Ave,South LA,,,33.927917,-118.25428,7,37,44000,105,E,R8.9,8.9,,4
20893554,LAHB,220502,05/02/2022 08:25:00,1182-Trfc Collision-No Inj,I5 S / I210 E,LAFSP,,,34.320664,-118.495922,7,37,44000,5,S,R44.453,160.8,,1
20893555,LAHB,220502,05/02/2022 08:24:00,1125-Traffic Hazard,Sr170 N / Sheldon St,West Valley,,,34.227783,-118.41048,7,37,44000,170,N,R20.114,7.2,,20
20893556,INHB,220502,05/02/2022 08:26:00,1125-Traffic Hazard,I5 S / Cannon So,Oceanside,,,33.130272,-117.327074,11,73,11194,5,S,R47.642,47.5,,9
20893558,SAHB,220502,05/02/2022 08:33:00,1125-Traffic Hazard,I80 E / Taylor Rd Ofr,Auburn,,,38.763211,-121.258093,3,61,62938,80,E,3.487,105,,2
20893559,SAHB,220502,05/02/2022 08:32:00,1125-Traffic Hazard,I5 N / I505 N,Woodland,,,38.855187,-121.947181,3,113,,5,N,R23.255,553.2,,41
20893561,LAHB,220502,05/02/2022 08:33:00,1125-Traffic Hazard,I10 E / La Cienega Blvd,LAFSP,,,34.0368,-118.377555,7,37,44000,10,E,R8.855,6.7,,21
20893562,LAHB,220502,05/02/2022 08:32:00,1166-Defective Traffic Signals,W 190th St / I110 N,South LA,,,33.861348,-118.284786,7,37,,110,N,9.07,9,,3
20893563,INHB,220502,05/02/2022 08:33:00,1125-Traffic Hazard,I10 W Eo / Mount Vernon Ave Mtv,San Bernardino FSP,,,34.065011,-117.312244,8,71,14890,10,W,R23.328,70.1,,0
20893565,INHB,220502,05/02/2022 08:31:00,1179-Trfc Collision-1141Enrt,I15 S No / Glen Helen Pkwy,San Bernardino FSP,,,34.209833,-117.412975,8,71,,15,S,15.336,122.1,,77
20893566,INHB,220502,05/02/2022 08:29:00,1179-Trfc Collision-1141 Enrt,I15 S No / Glen Helen Pkwy,San Bernardino,,,34.209833,-117.412975,8,71,,15,S,15.336,122.1,,66
20893567,INHB,220502,05/02/2022 08:27:00,1182-Trfc Collision-No Inj,Sr78 E / Jefferson St Ofr,Oceanside,,,33.180645,-117.344346,11,73,53322,78,E,0.504,.5,,25
20893568,GGHB,220502,05/02/2022 08:38:00,1125-Traffic Hazard,Us101 S,Marin,,,37.829456,-122.479711,4,75,67000,101,S,0.08,440.4,,11
20893569,LAHB,220502,05/02/2022 08:36:00,1125-Traffic Hazard,Sr110 N I5 N Con / I5 N,LAFSP,,,34.087198,-118.234118,7,37,44000,110,N,25.47,25.4,,2
20893570,LAHB,220502,05/02/2022 08:35:00,1125-Traffic Hazard,US101 N / N MISSION RD ONR,Central LA,,,34.053178,-118.229234,7,37,44000,101,N,0.252,1.6,,-2
20893571,LAHB,220502,05/02/2022 08:34:00,1125-Traffic Hazard,Sr110 N I5 N Con / I5 N,Central LA,,,34.087198,-118.234118,7,37,44000,110,N,25.47,25.4,,16
20893572,INHB,220502,05/02/2022 08:38:00,1179-Trfc Collision-1141 Enrt,Grand Ave Ofr / Sr71 S,Rancho Cucamonga,,,34.004322,-117.726803,8,71,13210,71,S,R1.55,6.5,,208
20893575,GGHB,220502,05/02/2022 08:43:00,1125-Traffic Hazard,I880 S / W Winton Ave Ofr,Hayward FSP,,,37.660387,-122.10404,4,1,33000,880,S,17.873,28.1,,29
20893576,GGHB,220502,05/02/2022 08:42:00,1125-Traffic Hazard,I880 S / W Winton Ave Ofr,Hayward,,,37.660387,-122.10404,4,1,33000,880,S,17.873,28.1,,64
20893577,GGHB,220502,05/02/2022 08:40:00,1179-Trfc Collision-1141 Enrt,Sr85 N / Sr82 N Ofr,Redwood City,,,37.378128,-122.067512,4,85,49670,85,N,R21.724,21.9,,66
20893578,GGHB,220502,05/02/2022 08:39:00,1125-Traffic Hazard,0 I580 W,Marin,,,37.942853,-122.478853,4,41,68364,580,W,2.667,74.2,,11
20893579,LAHB,220502,05/02/2022 08:43:00,1125-Traffic Hazard,Sr91 E / Raymond Ave,OCCC,,,33.853756,-117.906632,12,59,2000,91,E,4.227,22.6,,3
20893580,LAHB,220502,05/02/2022 08:41:00,1125-Traffic Hazard,I405 S / Nordhoff St,West Valley,,,34.233558,-118.472957,7,37,44000,405,S,44.628,68.4,,1
20893581,LAHB,220502,05/02/2022 08:38:00,1125-Traffic Hazard,Nb Sr99 At Sr58 E,Bakersfield,,,35.3525,-119.039167,6,29,3526,58,E,T52.174,109,,46
20893582,INHB,220502,05/02/2022 08:44:00,1125-Traffic Hazard,Sr91 E / Raymond Ave,Westminster,,,33.853756,-117.906632,12,59,2000,91,E,4.227,22.6,,14
20893583,INHB,220502,05/02/2022 08:41:00,1125-Traffic Hazard,I215 S So / I10,San Bernardino FSP,,,34.058818,-117.297828,8,71,14890,215,S,3.693,41,,0
20893584,INHB,220502,05/02/2022 08:40:00,1179-Trfc Collision-1141 Enrt,I10 E / Morongo Tr  Ofr,San Gorgonio Pass,,,33.924006,-116.811452,8,65,,10,E,R17.29,103.2,,128
20893586,GGHB,220502,05/02/2022 08:46:00,1125-Traffic Hazard,Sr87 N / Skyport Dr Ofr,San Jose,,,37.360657,-121.915982,,,,87,N,8.054,8.067,,10
20893587,LAHB,220502,05/02/2022 08:48:00,1183-Trfc Collision-Unkn Inj,Us101 S / Silver Lake Blvd,LAFSP,,,34.077183,-118.282008,7,37,44000,101,S,3.752,5.1,,6
20893588,LAHB,220502,05/02/2022 08:46:00,1125-Traffic Hazard,Sr57 S / Sr71 S,Baldwin Park,,,34.074484,-117.810858,7,37,66070,57,S,R8.291,20.3,,17
20893589,INHB,220502,05/02/2022 08:49:00,1125-Traffic Hazard,I210 W Eo / Mountain Ave,San Bernardino FSP,,,34.134772,-117.663106,7,37,13756,210,W,1.861,54.3,,1
20893590,INHB,220502,05/02/2022 08:48:00,1125-Traffic Hazard,I210 W Eo / Mountain Ave,Rancho Cucamonga,,,34.134772,-117.663106,7,37,13756,210,W,1.861,54.3,,1
20893593,SAHB,220502,05/02/2022 08:49:00,1125-Traffic Hazard,Sb 5 At Sutterville,,,,,,,,,5,,,,,0
20893595,GGHB,220502,05/02/2022 08:50:00,1125-Traffic Hazard,Us101 N / Oakland Rd Ofr,San Jose,,,37.362767,-121.887874,4,85,68000,101,N,37.563,387.2,,1
20893596,GGHB,220502,05/02/2022 08:49:00,1125-Traffic Hazard,Us101 N / Yerba Buena Rd Ofr,San Jose FSP,,,37.292268,-121.809615,4,85,,101,N,30.867,380.5,,17
20893597,GGHB,220502,05/02/2022 08:47:00,1125-Traffic Hazard,Us101 N / Yerba Buena Rd Ofr,San Jose,,,37.292268,-121.809615,4,85,,101,N,30.867,380.5,,24
20893598,LAHB,220502,05/02/2022 08:54:00,1125-Traffic Hazard,Sr60 W / N Wilcox Ave,LAFSP,,,34.033303,-118.12502,7,37,48816,60,W,R5.926,6.1,,70
20893599,LAHB,220502,05/02/2022 08:53:00,1125-Traffic Hazard,Sr60 W / N Wilcox Ave,East LA,,,34.033303,-118.12502,7,37,48816,60,W,R5.926,6.1,,71
20893600,LAHB,220502,05/02/2022 08:52:00,MZP-Assist CT with Maintenance,I710 S / Valley Blvd,East LA,,,34.074779,-118.161618,7,37,884,710,S,T27.393,22.4,,12
20893602,LAHB,220502,05/02/2022 08:50:00,1125-Traffic Hazard,Sr91 E / Cherry Ave Ofr,LAFSP,,,33.876742,-118.173504,7,37,43000,91,E,R12.802,6.8,,0
20893604,INHB,220502,05/02/2022 08:54:00,1125-Traffic Hazard,Sr55 N / Katella Ave Ofr,Santa Ana,,,33.806622,-117.831708,12,59,53980,55,N,15.018,15,,8
20893605,INHB,220502,05/02/2022 08:52:00,1125-Traffic Hazard,Sr91 E / Orangethorpe Ave Ot,Westminster,,,33.858713,-118.033968,12,59,40256,91,E,R0.561,15.3,,4
20893607,SAHB,220502,05/02/2022 08:57:00,1125-Traffic Hazard,I80 W / Old Davis Rd Ofr,Golden Gate Dispatch,,,38.530341,-121.75085,4,95,,80,W,R43.82,71.3,,2
20893609,GGHB,220502,05/02/2022 08:56:00,1182-Trfc Collision-No Inj,I580 E / N GREENVILLE RD OFR,Dublin,,,37.714728,-121.710007,4,1,41992,580,E,R8.745,24.9,,100
20893610,GGHB,220502,05/02/2022 08:55:00,1182-Trfc Collision-No Inj,I580 E / N GREENVILLE RD OFR,Dublin FSP,,,37.714728,-121.710007,4,1,41992,580,E,R8.745,24.9,,272
20893612,GGHB,220502,05/02/2022 08:53:00,1125-Traffic Hazard,I580 W / Tp,Marin,,,37.932486,-122.403542,4,13,60620,580,W,6.253,70,,7
20893613,GGHB,220502,05/02/2022 08:52:00,1182-Trfc Collision-No Inj,I580 W / Sr238 N I580 W Con,Castro Valley,,,37.69444,-122.10321,4,1,,580,W,R31.386,47.3,,54
20893617,GGHB,220502,05/02/2022 09:04:00,1125-Traffic Hazard,I580 E / Grant Line Rd Ofr,Dublin,,,37.739335,-121.59082,4,1,,580,E,R1.645,17.8,,1
20893621,INHB,220502,05/02/2022 09:04:00,1125-Traffic Hazard,Sr60 W / Day St,Riverside FSP,,,33.942639,-117.278783,8,65,62000,60,W,13.279,53.4,,28
20893622,INHB,220502,05/02/2022 09:03:00,1125-Traffic Hazard,I215 N / Inland Center Dr Ofr,San Bernardino FSP,,,34.07831,-117.296415,8,71,65000,215,N,4.993,42.3,,0
20893623,INHB,220502,05/02/2022 09:01:00,FIRE-Report of Fire,Sierra Ave / I15 S,San Bernardino,,,34.181814,-117.436898,8,71,,15,S,12.836,119.6,,185
20893624,INHB,220502,05/02/2022 09:02:00,DOT-Request CalTrans Notify,Sr78 W / Twin Oaks Valley Eo,Oceanside,,,33.138297,-117.157188,11,73,68196,78,W,13.304,13.3,,9
20893625,INHB,220502,05/02/2022 08:58:00,1179-Trfc Collision-1141 Enrt,I5 N / Disneyland Dr Onr,Westminster,,,33.826417,-117.925601,12,59,2000,5,N,38.349,110.6,,20
20893626,SAHB,220502,05/02/2022 09:04:00,1182-Trfc Collision-No Inj,0 I80 W,Truckee,,,39.32344,-120.216541,3,57,80588,80,W,13.666,184.5,,23
20893627,GGHB,220502,05/02/2022 09:05:00,1125-Traffic Hazard,I280 N / 10th St Onr,San Jose,,,37.327743,-121.878188,4,85,68000,280,N,R1.7,1.7,,3
20893631,INHB,220502,05/02/2022 09:05:00,BREAK-Traffic Break,Sr91 W To / Sr55 S Con,Santa Ana,,,33.843877,-117.828232,12,59,2000,91,W,R9.087,27.5,,0
20893635,GGHB,220502,05/02/2022 09:13:00,1182-Trfc Collision-No Inj,Sr242 S / Sr242 S I680 S Con,Contra Costa FSP,,,37.956956,-122.053305,4,13,16000,242,S,L0.2,.2,,48
20893636,GGHB,220502,05/02/2022 09:11:00,1182-Trfc Collision-No Inj,Sr242 S / Sr242 S I680 S Con,Contra Costa,,,37.956956,-122.053305,4,13,16000,242,S,L0.2,.2,,43
20893638,LAHB,220502,05/02/2022 09:12:00,1179-Trfc Collision-1141 Enrt,I110 N / W Florence Ave,Central LA,,,33.974652,-118.280597,7,37,44000,110,N,16.97,16.9,,60
20893639,LAHB,220502,05/02/2022 09:10:00,1125-Traffic Hazard,I605 N / Los Angeles St Ofr,Baldwin Park,,,34.08858,-117.994378,7,37,3666,605,N,21.848,23.9,,11
20893640,LAHB,220502,05/02/2022 09:09:00,1125-Traffic Hazard,I405 N / Mulholland Dr,LAFSP,,,34.126388,-118.475396,7,37,44000,405,N,37.028,60.8,,39
20893641,LAHB,220502,05/02/2022 09:08:00,1125-Traffic Hazard,I605 N / Slauson Ave Ofr,Santa Fe Springs,,,33.966454,-118.083571,7,37,,605,N,R11.548,13.6,,7
20893642,INHB,220502,05/02/2022 09:14:00,1183-Trfc Collision-Unkn Inj,Sr57 S / Imperial Hwy W Onr,Orange County FSP,,,33.910567,-117.883692,12,59,53980,57,S,19.742,9.2,,45
20893643,INHB,220502,05/02/2022 09:12:00,1183-Trfc Collision-Unkn Inj,Sr57 S / Imperial Hwy W Onr,Santa Ana,,,33.910567,-117.883692,12,59,53980,57,S,19.742,9.2,,3
20893644,INHB,220502,05/02/2022 09:13:00,1125-Traffic Hazard,I10 W Eo / Calimesa Blvd  Sandalwood,San Gorgonio Pass,,,33.985794,-117.05346,8,65,9864,10,W,R1.379,87.3,,0
20893646,SAHB,220502,05/02/2022 09:19:00,1125-Traffic Hazard,SR65 S / PLEASANT GROVE BLVD E ONR,Auburn,,,38.784154,-121.279548,3,115,,65,S,R6.792,66.486,,18
20893647,SAHB,220502,05/02/2022 09:14:00,1125-Traffic Hazard,SR65 S / PLEASANT GROVE BLVD E ONR,Auburn FSP,,,38.784154,-121.279548,3,115,,65,S,R6.792,66.486,,29
20893648,GGHB,220502,05/02/2022 09:18:00,1179-Trfc Collision-1141 Enrt,Sr87 N / Sr87 N Us101 N Con,San Jose FSP,,,37.372509,-121.927153,,,,87,N,9.183,9.129,,46
20893649,GGHB,220502,05/02/2022 09:17:00,1183-Trfc Collision-Unkn Inj,Us101 N / Trimble Rd Ofr,San Jose,,,37.373352,-121.925731,4,85,68000,101,N,39.763,389.4,,1
20893651,GGHB,220502,05/02/2022 09:15:00,1179-Trfc Collision-1141 Enrt,Sr87 N / Sr87 N Us101 N Con,San Jose,,,37.372509,-121.927153,,,,87,N,9.183,9.129,,30
20893652,LAHB,220502,05/02/2022 09:17:00,WW-Wrong Way Driver,Sr99 N / Norris Rd Onr,Bakersfield,,,35.425815,-119.064416,6,29,,99,N,R28.978,29.8,,2
20893653,LAHB,220502,05/02/2022 09:16:00,1182-Trfc Collision-No Inj,Sr110 N / W Sunset Blvd,Central LA,,,34.063672,-118.247441,7,37,44000,110,N,23.87,23.8,,49
20893654,LAHB,220502,05/02/2022 09:15:00,1179-Trfc Collision-1141 Enrt,I110 N / W Florence Ave,LAFSP,,,33.974652,-118.280597,7,37,44000,110,N,16.97,16.9,,54
20893657,GGHB,220502,05/02/2022 09:22:00,1125-Traffic Hazard,Us101 N / Ccg,Hollister Gilroy,,,37.187836,-121.688818,4,85,68000,101,N,R20.929,370.2,,45
20893658,GGHB,220502,05/02/2022 09:21:00,1125-Traffic Hazard,Us101 N / Us101 N Sr166 E Onr,San Luis Obispo,,,34.999643,-120.436145,5,79,,101,N,1.048,174.7,,4
20893659,GGHB,220502,05/02/2022 09:20:00,1125-Traffic Hazard,Sr1 N,San Francisco,,,37.572117,-122.515268,4,81,,1,N,38.978,427.3,,101
20893660,GGHB,220502,05/02/2022 09:19:00,1125-Traffic Hazard,Sr85 S / Union Ave Ofr,San Jose,,,37.251916,-121.937439,4,85,68000,85,S,9.6,9.6,,10
20893662,LAHB,220502,05/02/2022 09:19:00,1125-Traffic Hazard,Sr60 W / N Garfield Ave,LAFSP,,,34.03325,-118.130038,7,37,48816,60,W,R5.626,5.8,,5
20893663,LAHB,220502,05/02/2022 09:18:00,1125-Traffic Hazard,La06024 Sr60 E / Wo Downey Rd,East LA,,,34.031647,-118.18634,7,37,44000,60,E,R2.326,2.5,,35
20893666,INHB,220502,05/02/2022 09:20:00,CLOSURE of a Road,Sr91 E To / Sr57 N Con,Santa Ana,,,33.850293,-117.877823,12,59,2000,91,E,6.027,24.4,,1
20893667,INHB,220502,05/02/2022 09:19:00,CLOSURE of a Road,I5 N / Artesia Blvd Ofr,Westminster,,,33.869807,-118.004685,12,59,8786,5,N,43.849,116.1,,0
20893670,GGHB,220502,05/02/2022 09:23:00,BREAK-Traffic Break,I880 N West Grand Ave Onr / I880 N I80 E Con,Oakland,,,37.822506,-122.291642,4,1,53000,880,N,R34.773,45,,4
20893671,LAHB,220502,05/02/2022 09:29:00,1125-Traffic Hazard,I10 E / Soto St,Central LA,,,34.054203,-118.203196,7,37,44000,10,E,19,17.5,,16
20893672,LAHB,220502,05/02/2022 09:28:00,1125-Traffic Hazard,I10 W / Durfee Ave,East LA,,,34.064511,-118.010957,7,37,22230,10,W,30.5,29,,21
20893673,LAHB,220502,05/02/2022 09:27:00,1179-Trfc Collision-1141 Enrt,Sr118 W / Tampa Ave,LAFSP,,,34.272442,-118.556094,7,37,44000,118,W,R4.669,38.2,,28
20893674,LAHB,220502,05/02/2022 09:25:00,1179-Trfc Collision-1141 Enrt,Sr118 W / Tampa Ave,West Valley,,,34.272442,-118.556094,7,37,44000,118,W,R4.669,38.2,,38
20893675,INHB,220502,05/02/2022 09:24:00,CLOSURE of a Road,I215 S / I15 S,San Bernardino,,,34.236183,-117.424784,8,71,,215,S,,55,,310
20893677,SAHB,220502,05/02/2022 09:32:00,1125-Traffic Hazard,I5 S / Mathews Rd Ofr,Stockton,,,37.885382,-121.279791,10,77,,5,S,R21.708,467.2,,5
20893679,GGHB,220502,05/02/2022 09:32:00,1125-Traffic Hazard,I680 S / Treat Blvd Ofr,Contra Costa,,,37.932715,-122.060323,4,13,83346,680,S,16.797,48.324,,18
20893680,GGHB,220502,05/02/2022 09:30:00,1125-Traffic Hazard,Sr118 W / Sycamore Dr Onr,Moorpark,,,34.282404,-118.744381,7,111,72016,118,W,R25.769,26.7,,5
20893681,LAHB,220502,05/02/2022 09:31:00,1125-Traffic Hazard,I10 E / Soto St,LAFSP,,,34.054203,-118.203196,7,37,44000,10,E,19,17.5,,14
20893682,INHB,220502,05/02/2022 09:32:00,1125-Traffic Hazard,I5 N / Sr73,Capistrano,,,33.542262,-117.673607,12,59,68028,5,N,12.542,84.8,,0
20893683,INHB,220502,05/02/2022 09:21:00,20002-Hit and Run No Injuries,I405 S / Beach Blvd,Westminster,,,33.732585,-117.989329,12,59,84550,405,S,16.53,16.3,,42
20893684,INHB,220502,05/02/2022 09:31:00,1125-Traffic Hazard,I10 E Eo / Jefferson  Mm 53,Indio,,,33.744547,-116.261732,8,65,,10,E,R52.98,138.8,,4
20893686,GGHB,220502,05/02/2022 09:37:00,1179-Trfc Collision-1141 Enrt,I280 N / San Jose Ave Ofr,San Francisco FSP,,,37.729942,-122.439501,4,75,67000,280,N,R2.339,52.3,,49
20893687,GGHB,220502,05/02/2022 09:35:00,1179-Trfc Collision-1141 Enrt,I280 N / San Jose Ave Ofr,San Francisco,,,37.729942,-122.439501,4,75,67000,280,N,R2.339,52.3,,58
20893688,LAHB,220502,05/02/2022 09:35:00,1125-Traffic Hazard,Sr60 E / Sr57 N,Baldwin Park,,,34.004011,-117.830189,7,37,19192,60,E,R23.859,24,,0
20893692,GGHB,220502,05/02/2022 09:40:00,1125-Traffic Hazard,Us101 S / Oakland Rd Ofr,San Jose FSP,,,37.363415,-121.896941,4,85,68000,101,S,38.026,387.7,,17
20893693,GGHB,220502,05/02/2022 09:39:00,1125-Traffic Hazard,Us101 S / Oakland Rd Ofr,San Jose,,,37.363415,-121.896941,4,85,68000,101,S,38.026,387.7,,25
20893694,LAHB,220502,05/02/2022 09:42:00,1183-Trfc Collision-Unkn Inj,I605 S / Peck Rd,LAFSP,,,34.02742,-118.037563,7,37,36490,605,S,R16.648,18.7,,10
20893695,LAHB,220502,05/02/2022 09:41:00,1183-Trfc Collision-Unkn Inj,I605 S / Peck Rd,Santa Fe Springs,,,34.02742,-118.037563,7,37,36490,605,S,R16.648,18.7,,32
20893696,LAHB,220502,05/02/2022 09:39:00,20002-Hit and Run No Injuries,I605 S / Whittier Blvd,Santa Fe Springs,,,33.993558,-118.069315,7,37,,605,S,R13.548,15.6,,3
20893698,INHB,220502,05/02/2022 09:42:00,BREAK-Traffic Break,I5 N / El Toro Rd Et,Capistrano,,,33.614851,-117.707571,12,59,39220,5,N,18.742,91,,22
20893699,SAHB,220502,05/02/2022 09:46:00,1125-Traffic Hazard,I80 E / Raley Blvd Ofr,North Sac,,,38.64317,-121.43409,3,67,64000,80,E,M7.382,91.3,,1
20893701,GGHB,220502,05/02/2022 09:47:00,1125-Traffic Hazard,I280 N / John Daly Blvd Onr,San Francisco,,,37.709316,-122.467303,4,81,17918,280,N,R0.139,50.1,,19
20893702,GGHB,220502,05/02/2022 09:44:00,1125-Traffic Hazard,I580 W / CANAL BLVD OFR,Oakland FSP,,,37.927221,-122.37295,4,13,60620,580,W,R4.453,68.2,,3
20893703,GGHB,220502,05/02/2022 09:46:00,1182-Trfc Collision-No Inj,Us101 N / Ccg,Hollister Gilroy,,,37.187836,-121.688818,4,85,68000,101,N,R20.929,370.2,,33
20893704,LAHB,220502,05/02/2022 09:48:00,1125-Traffic Hazard,Sr118 W / Sepulveda Blvd Ofr,West Valley,,,34.266007,-118.46301,7,37,44000,118,W,R10.269,43.8,,3
20893705,INHB,220502,05/02/2022 09:48:00,1125-Traffic Hazard,Sr52 E / Summit Wo,North FSP,,,32.847657,-117.076607,11,73,66000,52,E,10,10,,13
20893706,INHB,220502,05/02/2022 09:47:00,1125-Traffic Hazard,Sr52 E / Summit Wo,San Diego,,,32.847657,-117.076607,11,73,66000,52,E,10,10,,12
20893707,INHB,220502,05/02/2022 09:46:00,1125-Traffic Hazard,I805 S / La Jolla Village Dr,San Diego,,,32.875125,-117.199399,11,73,66000,805,S,25.949,25.8,,4
20893708,SAHB,220502,05/02/2022 09:52:00,1125-Traffic Hazard,I80 W / Antelope Rd Ofr,North Sac,,,38.71036,-121.306544,3,67,,80,W,16.887,100.4,,7
20893709,GGHB,220502,05/02/2022 09:51:00,1182-Trfc Collision-No Inj,I880 S / I880 S Sr92 Con,Hayward,,,37.64884,-122.096842,4,1,33000,880,S,17.073,27.3,,0
20893710,GGHB,220502,05/02/2022 09:49:00,1125-Traffic Hazard,Sr92 E / Sr82 N Sr92 E Con,Redwood City,,,37.551736,-122.309369,4,81,68252,92,E,R11.374,12.1,,3
20893712,LAHB,220502,05/02/2022 09:49:00,1125-Traffic Hazard,Sr60 E / 7th Ave,Santa Fe Springs,,,34.019447,-117.988225,7,37,,60,E,14.259,14.4,,1
20893714,INHB,220502,05/02/2022 09:51:00,1125-Traffic Hazard,I5 N / El Toro Rd Et,Capistrano,,,33.614851,-117.707571,12,59,39220,5,N,18.742,91,,1
20893716,LAHB,220502,05/02/2022 09:59:00,1182-Trfc Collision-No Inj,Sr60 W / Fullerton Rd,Santa Fe Springs,,,33.994228,-117.905077,7,37,36490,60,W,19.459,19.6,,19
20893718,LAHB,220502,05/02/2022 09:56:00,1125A-Animal Hazard,Sr99 S / Sierra St Ofr,Fresno,,,36.520975,-119.565365,6,19,38562,99,S,R1.271,113.6,,46
20893720,INHB,220502,05/02/2022 09:55:00,1182-Trfc Collision-No Inj,I15 S No / Sr138,San Bernardino,,,34.316692,-117.479754,8,71,,15,S,R21.841,131.2,,9
20893721,INHB,220502,05/02/2022 09:54:00,BREAK-Traffic Break,I15 N / I8,San Diego,,,32.778549,-117.112199,11,73,66000,15,N,R6.119,6.3,,2
20893725,SAHB,220502,05/02/2022 09:59:00,ANIMAL-Live or Dead Animal,Us50 E / Red Hawk Pkwy Onr,Placerville,,,38.693618,-120.896317,3,17,,50,E,R11.661,40.2,,7
20893726,GGHB,220502,05/02/2022 10:01:00,1125-Traffic Hazard,I780 E / Military West St Ofr,Solano,,,38.07071,-122.185114,4,95,5290,780,E,4.182,3.5,,17
